SA_UUID, Interval Timestamp, Delivered From Grid Value (Wh), Back To Grid Value (Wh)
6745359, Sun Aug 22 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 1350, 0
6745359, Sun Aug 22 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 1361, 0
6745359, Sun Aug 22 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 1215, 0
6745359, Sun Aug 22 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 1257, 0
6745359, Sun Aug 22 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 757, 0
6745359, Sun Aug 22 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 37, 1028
6745359, Sun Aug 22 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 416, 718
6745359, Sun Aug 22 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 736, 0
6745359, Sun Aug 22 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 784, 0
6745359, Sun Aug 22 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 1000.999, 0
6745359, Sun Aug 22 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 548, 501
6745359, Sun Aug 22 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 12, 654
6745359, Sun Aug 22 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 299, 72
6745359, Sun Aug 22 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1102, 0
6745359, Sun Aug 22 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 1048, 0
6745359, Sun Aug 22 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 2237, 0
6745359, Sun Aug 22 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 2220, 0
6745359, Sun Aug 22 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 2152, 0
6745359, Sun Aug 22 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 1858, 0
6745359, Mon Aug 23 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 1382, 0
6745359, Mon Aug 23 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 1290, 0
6745359, Mon Aug 23 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 1332, 0
6745359, Mon Aug 23 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 1304, 0
6745359, Mon Aug 23 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 1263, 0
6745359, Mon Aug 23 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 1268, 0
6745359, Mon Aug 23 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 1364, 0
6745359, Mon Aug 23 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 1317, 0
6745359, Mon Aug 23 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 1002, 0
6745359, Mon Aug 23 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 114, 27
6745359, Mon Aug 23 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 4, 687
6745359, Mon Aug 23 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 607, 680
6745359, Mon Aug 23 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1333, 0
6745359, Mon Aug 23 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 2439, 0
6745359, Mon Aug 23 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 3117, 0
6745359, Mon Aug 23 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 1371, 122
6745359, Mon Aug 23 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 339, 15
6745359, Mon Aug 23 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 494, 0
6745359, Mon Aug 23 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1028.999, 0
6745359, Mon Aug 23 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 1063, 0
6745359, Mon Aug 23 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1076, 0
6745359, Mon Aug 23 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 940, 0
6745359, Mon Aug 23 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 965, 0
6745359, Mon Aug 23 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 457, 0
6745359, Tue Aug 24 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 339, 0
6745359, Tue Aug 24 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 398, 0
6745359, Tue Aug 24 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 277, 0
6745359, Tue Aug 24 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 267, 0
6745359, Tue Aug 24 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 474, 0
6745359, Tue Aug 24 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 342, 0
6745359, Tue Aug 24 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 245, 0
6745359, Tue Aug 24 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 299, 2
6745359, Tue Aug 24 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 0, 497
6745359, Tue Aug 24 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 0, 1072
6745359, Tue Aug 24 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 1349
6745359, Tue Aug 24 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 1580, 416
6745359, Tue Aug 24 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1113, 0
6745359, Tue Aug 24 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 1118, 0
6745359, Tue Aug 24 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 1106, 0
6745359, Tue Aug 24 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 542, 424
6745359, Tue Aug 24 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 0, 536
6745359, Tue Aug 24 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 11, 86
6745359, Tue Aug 24 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 276, 0
6745359, Tue Aug 24 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 925, 0
6745359, Tue Aug 24 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1319, 0
6745359, Tue Aug 24 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1308, 0
6745359, Tue Aug 24 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 1227, 0
6745359, Tue Aug 24 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 537, 0
6745359, Wed Aug 25 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 280, 0
6745359, Wed Aug 25 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 297, 0
6745359, Wed Aug 25 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 402, 0
6745359, Wed Aug 25 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 296, 0
6745359, Wed Aug 25 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 270, 0
6745359, Wed Aug 25 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 357, 0
6745359, Wed Aug 25 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 316, 0
6745359, Wed Aug 25 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 467, 0
6745359, Wed Aug 25 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 596, 0
6745359, Wed Aug 25 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 178, 384
6745359, Wed Aug 25 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 28, 1000.999
6745359, Wed Aug 25 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 474, 598
6745359, Wed Aug 25 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1052, 0
6745359, Wed Aug 25 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 822, 0
6745359, Wed Aug 25 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 964, 0
6745359, Wed Aug 25 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 567, 456
6745359, Wed Aug 25 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 1, 744
6745359, Wed Aug 25 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 13, 197
6745359, Wed Aug 25 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 545, 0
6745359, Wed Aug 25 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 798, 0
6745359, Wed Aug 25 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 898, 0
6745359, Wed Aug 25 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 939, 0
6745359, Wed Aug 25 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 738, 0
6745359, Wed Aug 25 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 364, 0
6745359, Thu Aug 26 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 305, 0
6745359, Thu Aug 26 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 358, 0
6745359, Thu Aug 26 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 290, 0
6745359, Thu Aug 26 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 279, 0
6745359, Thu Aug 26 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 370, 0
6745359, Thu Aug 26 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 296, 0
6745359, Thu Aug 26 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 318, 0
6745359, Thu Aug 26 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 315, 0
6745359, Thu Aug 26 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 396, 255
6745359, Thu Aug 26 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 252, 366
6745359, Thu Aug 26 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 64, 1014
6745359, Thu Aug 26 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 434, 692
6745359, Thu Aug 26 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 860, 0
6745359, Thu Aug 26 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 949, 0
6745359, Thu Aug 26 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 910, 0
6745359, Thu Aug 26 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 26, 409
6745359, Thu Aug 26 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 0, 507
6745359, Thu Aug 26 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 49, 34
6745359, Thu Aug 26 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1938, 0
6745359, Thu Aug 26 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 1797, 0
6745359, Thu Aug 26 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1887, 0
6745359, Thu Aug 26 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1841, 0
6745359, Thu Aug 26 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 1818, 0
6745359, Thu Aug 26 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 1521, 0
6745359, Fri Aug 27 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 1432, 0
6745359, Fri Aug 27 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 1307, 0
6745359, Fri Aug 27 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 1306, 0
6745359, Fri Aug 27 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 1342, 0
6745359, Fri Aug 27 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 1306, 0
6745359, Fri Aug 27 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 1309, 0
6745359, Fri Aug 27 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 1519, 0
6745359, Fri Aug 27 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 1378, 0
6745359, Fri Aug 27 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 1283, 0
6745359, Fri Aug 27 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 423, 221
6745359, Fri Aug 27 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 879
6745359, Fri Aug 27 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 569, 476
6745359, Fri Aug 27 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1263, 0
6745359, Fri Aug 27 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 1113, 4
6745359, Fri Aug 27 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 350, 3
6745359, Fri Aug 27 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 267, 243
6745359, Fri Aug 27 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 7, 201
6745359, Fri Aug 27 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 1941, 4
6745359, Fri Aug 27 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 2964, 0
6745359, Fri Aug 27 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 2739, 0
6745359, Fri Aug 27 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1092, 0
6745359, Fri Aug 27 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1255, 0
6745359, Fri Aug 27 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 2073, 0
6745359, Fri Aug 27 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 1718, 0
6745359, Sat Aug 28 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 684, 0
6745359, Sat Aug 28 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 365, 0
6745359, Sat Aug 28 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 358, 0
6745359, Sat Aug 28 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 422, 0
6745359, Sat Aug 28 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 420, 0
6745359, Sat Aug 28 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 330, 0
6745359, Sat Aug 28 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 585, 0
6745359, Sat Aug 28 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 288, 1
6745359, Sat Aug 28 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 17, 275
6745359, Sat Aug 28 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 1, 654
6745359, Sat Aug 28 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 1082
6745359, Sat Aug 28 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 531, 643
6745359, Sat Aug 28 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1026, 0
6745359, Sat Aug 28 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 1492, 0
6745359, Sat Aug 28 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 1997, 0
6745359, Sat Aug 28 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 2586, 49
6745359, Sat Aug 28 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 2798, 84
6745359, Sat Aug 28 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 2015, 0
6745359, Sat Aug 28 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 3129, 0
6745359, Sat Aug 28 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 2576, 0
6745359, Sat Aug 28 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 2593, 0
6745359, Sat Aug 28 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 930, 0
6745359, Sat Aug 28 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 837, 0
6745359, Sat Aug 28 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 1602, 0
6745359, Sun Aug 29 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 416, 0
6745359, Sun Aug 29 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 410, 0
6745359, Sun Aug 29 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 355, 0
6745359, Sun Aug 29 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 412, 0
6745359, Sun Aug 29 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 323, 0
6745359, Sun Aug 29 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 349, 0
6745359, Sun Aug 29 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 374, 0
6745359, Sun Aug 29 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 176, 3
6745359, Sun Aug 29 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 44, 317
6745359, Sun Aug 29 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 7, 642
6745359, Sun Aug 29 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 19, 906
6745359, Sun Aug 29 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 534, 552
6745359, Sun Aug 29 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1053, 0
6745359, Sun Aug 29 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 1104, 0
6745359, Sun Aug 29 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 489, 18
6745359, Sun Aug 29 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 193, 195
6745359, Sun Aug 29 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 2288, 124
6745359, Sun Aug 29 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 1284, 55
6745359, Sun Aug 29 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1010, 0
6745359, Sun Aug 29 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 1216, 0
6745359, Sun Aug 29 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 2265, 0
6745359, Sun Aug 29 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1677, 0
6745359, Sun Aug 29 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 913, 0
6745359, Sun Aug 29 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 533, 0
6745359, Mon Aug 30 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 445, 0
6745359, Mon Aug 30 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 351, 0
6745359, Mon Aug 30 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 398, 0
6745359, Mon Aug 30 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 419, 0
6745359, Mon Aug 30 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 346, 0
6745359, Mon Aug 30 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 339, 0
6745359, Mon Aug 30 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 396, 0
6745359, Mon Aug 30 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 418, 0
6745359, Mon Aug 30 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 453, 100
6745359, Mon Aug 30 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 930, 293
6745359, Mon Aug 30 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 356, 2
6745359, Mon Aug 30 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 1077, 32
6745359, Mon Aug 30 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1134, 0
6745359, Mon Aug 30 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 1237, 0
6745359, Mon Aug 30 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 3206, 0
6745359, Mon Aug 30 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 1230, 213
6745359, Mon Aug 30 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 823, 71
6745359, Mon Aug 30 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 1993, 0
6745359, Mon Aug 30 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 3089, 0
6745359, Mon Aug 30 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 563, 0
6745359, Mon Aug 30 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1336, 0
6745359, Mon Aug 30 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1038, 0
6745359, Mon Aug 30 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 656, 0
6745359, Mon Aug 30 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 537, 0
6745359, Tue Aug 31 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 406, 0
6745359, Tue Aug 31 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 441, 0
6745359, Tue Aug 31 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 472, 0
6745359, Tue Aug 31 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 418, 0
6745359, Tue Aug 31 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 413, 0
6745359, Tue Aug 31 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 349, 0
6745359, Tue Aug 31 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 429, 0
6745359, Tue Aug 31 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 405, 0
6745359, Tue Aug 31 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 11, 379
6745359, Tue Aug 31 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 0, 996
6745359, Tue Aug 31 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 1290
6745359, Tue Aug 31 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 319, 680
6745359, Tue Aug 31 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 789, 0
6745359, Tue Aug 31 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 766, 0
6745359, Tue Aug 31 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 955, 0
6745359, Tue Aug 31 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 562, 448
6745359, Tue Aug 31 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 0, 569
6745359, Tue Aug 31 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 118, 40
6745359, Tue Aug 31 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 395, 0
6745359, Tue Aug 31 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 931, 0
6745359, Tue Aug 31 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1061, 0
6745359, Tue Aug 31 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1000, 0
6745359, Tue Aug 31 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 616, 0
6745359, Tue Aug 31 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 385, 0
6745359, Wed Sep 01 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 421, 0
6745359, Wed Sep 01 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 322, 0
6745359, Wed Sep 01 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 460, 0
6745359, Wed Sep 01 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 387, 0
6745359, Wed Sep 01 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 333, 0
6745359, Wed Sep 01 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 386, 0
6745359, Wed Sep 01 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 359, 0
6745359, Wed Sep 01 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 257, 1
6745359, Wed Sep 01 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 408, 133
6745359, Wed Sep 01 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 330, 625
6745359, Wed Sep 01 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 1238
6745359, Wed Sep 01 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 360, 733
6745359, Wed Sep 01 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 591, 0
6745359, Wed Sep 01 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 824, 0
6745359, Wed Sep 01 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 975, 0
6745359, Wed Sep 01 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 715, 338
6745359, Wed Sep 01 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 468, 0
6745359, Wed Sep 01 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 2358, 0
6745359, Wed Sep 01 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 613, 0
6745359, Wed Sep 01 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 689, 0
6745359, Wed Sep 01 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 912, 0
6745359, Wed Sep 01 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 889, 0
6745359, Wed Sep 01 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 666, 0
6745359, Wed Sep 01 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 492, 0
6745359, Thu Sep 02 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 425, 0
6745359, Thu Sep 02 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 384, 0
6745359, Thu Sep 02 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 361, 0
6745359, Thu Sep 02 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 437, 0
6745359, Thu Sep 02 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 318, 0
6745359, Thu Sep 02 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 349, 0
6745359, Thu Sep 02 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 471, 0
6745359, Thu Sep 02 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 574, 0
6745359, Thu Sep 02 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 1795, 0
6745359, Thu Sep 02 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 316, 209
6745359, Thu Sep 02 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 1078
6745359, Thu Sep 02 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 479, 651
6745359, Thu Sep 02 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 1155, 0
6745359, Thu Sep 02 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 1119, 0
6745359, Thu Sep 02 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 1249, 0
6745359, Thu Sep 02 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 780, 375
6745359, Thu Sep 02 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 457, 162
6745359, Thu Sep 02 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 917, 0
6745359, Thu Sep 02 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1297, 0
6745359, Thu Sep 02 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 1597, 0
6745359, Thu Sep 02 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1844, 0
6745359, Thu Sep 02 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1888, 0
6745359, Thu Sep 02 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 1737, 0
6745359, Thu Sep 02 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 1435, 0
6745359, Fri Sep 03 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 1385, 0
6745359, Fri Sep 03 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 1297, 0
6745359, Fri Sep 03 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 1309, 0
6745359, Fri Sep 03 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 1321, 0
6745359, Fri Sep 03 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 1263, 0
6745359, Fri Sep 03 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 1272, 0
6745359, Fri Sep 03 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 1312, 0
6745359, Fri Sep 03 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 1348, 0
6745359, Fri Sep 03 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 1457, 0
6745359, Fri Sep 03 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 576, 32
6745359, Fri Sep 03 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 79, 272
